torneo,fecha,partido,equipo_local,equipo_visitante,goles_local,goles_visitante,posesion_local,tiros_arco_local,intentos_local,faltas_local,tiro_esquina_local,posesion_visitante,tiros_arco_visitante,intentos_visitante,faltas_visitante,tiro_esquina_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,valor_mercado_local,altura_media_local,edad_media_local,proporcion_zurdos_local,valor_mercado_visitante,altura_media_visitante,edad_media_visitante,proporcion_zurdos_visitante,resultado,fecha_encuentro,apuesta_local,apuesta_visitante,apuesta_empate
Campeonato 2015,16,7,Huracan,Def y Justicia,0,0,,,,,,,,,,,,,,,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,12.05,1.7768888888888887,25.46,0.24,E,2015-07-11 20:30:00,2.19,3.42,3.1
Campeonato 2015,16,8,Lanus,Atl Rafaela,3,0,,,,,,,,,,,,,,,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,L,2015-07-11 21:30:00,1.74,4.8,3.45
Campeonato 2015,16,9,Nueva Chicago,Colon,0,0,,,,,,,,,,,,,,,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,E,2015-07-12 14:00:00,2.79,2.74,2.89
Campeonato 2015,16,10,Independiente,Olimpo,3,1,,,,,,,,,,,,,,,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,12.97,1.791086956521739,25.020833333333332,0.25,L,2015-07-12 15:00:00,1.68,5.56,3.39
Campeonato 2015,16,11,Newells,Racing Club,3,0,,,,,,,,,,,,,,,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,L,2015-07-12 17:00:00,3.56,2.2,3.0
Campeonato 2015,16,12,Godoy Cruz,Crucero (M),3,0,,,,,,,,,,,,,,,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,4.4,1.7875,25.697674418604652,0.09302325581395349,L,2015-07-12 18:15:00,1.79,4.89,3.25
Campeonato 2015,16,13,Sarmiento (J),Boca Juniors,0,1,,,,,,,,,,,,,,,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,80.925,1.7951020408163267,24.92,0.2,V,2015-07-12 21:30:00,5.17,1.73,3.33
Campeonato 2015,16,14,Aldosivi,Rosario Central,1,3,,,,,,,,,,,,,,,8.725,1.7903703703703704,28.1,0.23333333333333334,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,V,2015-07-13 18:00:00,3.54,2.16,3.03
Campeonato 2015,16,15,Velez,Tigre,2,2,,,,,,,,,,,,,,,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,E,2015-07-13 21:10:00,2.59,2.93,2.92
Campeonato 2015,17,1,San Lorenzo,Arsenal,3,0,,,,,,,,,,,,,,,39.725,1.7830303030303032,26.62857142857143,0.2857142857142857,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,L,2015-07-17 19:00:00,1.5,7.35,3.75
Campeonato 2015,17,2,Banfield,Belgrano,1,2,,,,,,,,,,,,,,,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,V,2015-07-17 21:30:00,2.44,3.07,2.99
Campeonato 2015,17,3,Olimpo,Aldosivi,3,1,,,,,,,,,,,,,,,12.97,1.791086956521739,25.020833333333332,0.25,8.725,1.7903703703703704,28.1,0.23333333333333334,L,2015-07-18 14:00:00,2.29,3.42,2.92
Campeonato 2015,17,4,Boca Juniors,Quilmes,2,1,,,,,,,,,,,,,,,80.925,1.7951020408163267,24.92,0.2,16.975,1.7925000000000002,25.244897959183675,0.1836734693877551,L,2015-07-18 16:10:00,1.31,11.24,4.79
Campeonato 2015,17,5,Def y Justicia,Nueva Chicago,2,1,,,,,,,,,,,,,,,12.05,1.7768888888888887,25.46,0.24,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,L,2015-07-18 16:10:00,1.69,5.37,3.44
Campeonato 2015,17,6,Atl Rafaela,River Plate,1,5,,,,,,,,,,,,,,,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,56.25,1.7738461538461539,24.21153846153846,0.23076923076923078,V,2015-07-18 18:30:00,3.36,2.25,3.05
Campeonato 2015,17,7,Racing Club,Sarmiento (J),2,1,,,,,,,,,,,,,,,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,L,2015-07-18 20:10:00,1.52,7.37,3.73
Campeonato 2015,17,8,Colon,Lanus,1,2,,,,,,,,,,,,,,,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,V,2015-07-18 20:30:00,3.49,2.26,2.97
Campeonato 2015,17,9,Tigre,Newells,0,0,,,,,,,,,,,,,,,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,E,2015-07-19 16:00:00,2.33,3.24,2.99
Campeonato 2015,17,10,San Martin (SJ),Huracan,3,2,,,,,,,,,,,,,,,11.25,1.78,26.153846153846153,0.20512820512820512,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,L,2015-07-19 16:00:00,2.21,3.4,3.07
Campeonato 2015,17,11,Rosario Central,Velez,0,0,,,,,,,,,,,,,,,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,E,2015-07-19 18:15:00,1.69,5.12,3.54
Campeonato 2015,17,12,Temperley,Independiente,0,1,,,,,,,,,,,,,,,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,V,2015-07-19 21:30:00,3.13,2.43,2.96
Campeonato 2015,17,13,Gimnasia (LP),Godoy Cruz,2,0,,,,,,,,,,,,,,,14.3,1.779318181818182,24.113636363636363,0.22727272727272727,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,L,2015-07-20 15:15:00,1.81,4.75,3.25
Campeonato 2015,17,14,Crucero (M),Estudiantes (LP),1,2,,,,,,,,,,,,,,,4.4,1.7875,25.697674418604652,0.09302325581395349,37.65,1.8029411764705883,24.901960784313726,0.23529411764705882,V,2015-07-20 20:00:00,3.91,2.08,3.01
Campeonato 2015,17,15,Argentinos,Union,1,2,,,,,,,,,,,,,,,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,7.95,1.7917073170731705,23.80952380952381,0.19047619047619047,V,2015-07-20 21:10:00,2.4,3.25,2.89
Campeonato 2015,18,1,Aldosivi,Temperley,0,0,,,,,,,,,,,,,,,8.725,1.7903703703703704,28.1,0.23333333333333334,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,E,2015-07-24 21:10:00,2.16,3.7,2.97
Campeonato 2015,18,2,Gimnasia (LP),Crucero (M),2,1,,,,,,,,,,,,,,,14.3,1.779318181818182,24.113636363636363,0.22727272727272727,4.4,1.7875,25.697674418604652,0.09302325581395349,L,2015-07-25 15:00:00,1.42,8.08,4.09
Campeonato 2015,18,3,Sarmiento (J),Tigre,0,1,,,,,,,,,,,,,,,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,V,2015-07-25 16:15:00,2.7,2.88,2.86
Campeonato 2015,18,4,River Plate,Colon,3,1,,,,,,,,,,,,,,,56.25,1.7738461538461539,24.21153846153846,0.23076923076923078,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,L,2015-07-25 17:15:00,1.44,7.86,4.04
Campeonato 2015,18,5,Union,Banfield,0,0,,,,,,,,,,,,,,,7.95,1.7917073170731705,23.80952380952381,0.19047619047619047,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,E,2015-07-25 18:45:00,2.74,2.7,2.99
Campeonato 2015,18,6,Independiente,Atl Rafaela,2,0,,,,,,,,,,,,,,,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,L,2015-07-25 20:10:00,1.45,7.44,4.19
Campeonato 2015,18,7,Velez,Olimpo,0,2,,,,,,,,,,,,,,,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,12.97,1.791086956521739,25.020833333333332,0.25,V,2015-07-25 20:30:00,2.1,3.9,2.99
Campeonato 2015,18,8,Godoy Cruz,San Lorenzo,1,1,,,,,,,,,,,,,,,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,39.725,1.7830303030303032,26.62857142857143,0.2857142857142857,E,2015-07-26 15:00:00,3.25,2.38,2.92
Campeonato 2015,18,9,Newells,Rosario Central,0,1,,,,,,,,,,,,,,,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,V,2015-07-26 15:00:00,2.66,2.87,2.9
Campeonato 2015,18,10,Quilmes,Racing Club,2,1,,,,,,,,,,,,,,,16.975,1.7925000000000002,25.244897959183675,0.1836734693877551,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,L,2015-07-26 17:20:00,4.24,1.97,3.15
Campeonato 2015,18,11,Huracan,Estudiantes (LP),1,0,,,,,,,,,,,,,,,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,37.65,1.8029411764705883,24.901960784313726,0.23529411764705882,L,2015-07-26 18:15:00,2.84,2.62,2.96
Campeonato 2015,18,12,Lanus,Def y Justicia,0,1,,,,,,,,,,,,,,,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,12.05,1.7768888888888887,25.46,0.24,V,2015-07-26 19:45:00,1.73,5.15,3.46
Campeonato 2015,18,13,Belgrano,Boca Juniors,0,1,,,,,,,,,,,,,,,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,80.925,1.7951020408163267,24.92,0.2,V,2015-07-26 21:30:00,3.23,2.35,2.99
Campeonato 2015,18,14,Nueva Chicago,San Martin (SJ),0,0,,,,,,,,,,,,,,,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,11.25,1.78,26.153846153846153,0.20512820512820512,E,2015-07-27 15:00:00,2.97,2.6,2.87
Campeonato 2015,18,15,Arsenal,Argentinos,3,2,,,,,,,,,,,,,,,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,L,2015-07-27 18:00:00,2.34,3.39,2.87
Campeonato 2015,19,1,Atl Rafaela,Aldosivi,2,1,,,,,,,,,,,,,,,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,8.725,1.7903703703703704,28.1,0.23333333333333334,L,2015-07-31 18:00:00,2.27,3.32,3.04
Campeonato 2015,19,2,Temperley,Velez,2,1,,,,,,,,,,,,,,,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,L,2015-07-31 21:10:00,2.55,3.05,2.85
Campeonato 2015,19,3,Argentinos,Godoy Cruz,0,0,,,,,,,,,,,,,,,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,E,2015-08-01 15:30:00,2.46,3.23,2.83
Campeonato 2015,19,4,Estudiantes (LP),Nueva Chicago,1,0,,,,,,,,,,,,,,,37.65,1.8029411764705883,24.901960784313726,0.23529411764705882,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,L,2015-08-01 17:15:00,1.51,7.15,3.72
Campeonato 2015,19,5,San Lorenzo,Gimnasia (LP),1,0,,,,,,,,,,,,,,,39.725,1.7830303030303032,26.62857142857143,0.2857142857142857,14.3,1.779318181818182,24.113636363636363,0.22727272727272727,L,2015-08-01 18:10:00,2.1,3.73,3.02
Campeonato 2015,19,6,Colon,Independiente,0,1,,,,,,,,,,,,,,,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,V,2015-08-01 20:00:00,3.7,2.11,3.07
Campeonato 2015,19,7,Rosario Central,Sarmiento (J),1,1,,,,,,,,,,,,,,,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,E,2015-08-01 20:00:00,1.55,6.61,3.62
Campeonato 2015,19,8,Olimpo,Newells,2,0,,,,,,,,,,,,,,,12.97,1.791086956521739,25.020833333333332,0.25,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,L,2015-08-02 15:30:00,2.58,3.0,2.85
Campeonato 2015,19,9,Racing Club,Belgrano,0,0,,,,,,,,,,,,,,,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,E,2015-08-02 16:00:00,2.07,3.74,3.08
Campeonato 2015,19,10,Crucero (M),Huracan,3,3,,,,,,,,,,,,,,,4.4,1.7875,25.697674418604652,0.09302325581395349,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,E,2015-08-02 17:30:00,3.27,2.35,2.99
Campeonato 2015,19,11,Boca Juniors,Union,3,4,,,,,,,,,,,,,,,80.925,1.7951020408163267,24.92,0.2,7.95,1.7917073170731705,23.80952380952381,0.19047619047619047,V,2015-08-02 18:15:00,1.38,8.64,4.4
Campeonato 2015,19,12,Tigre,Quilmes,0,1,,,,,,,,,,,,,,,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,16.975,1.7925000000000002,25.244897959183675,0.1836734693877551,V,2015-08-03 18:00:00,1.88,4.49,3.16
Campeonato 2015,19,13,Banfield,Arsenal,4,1,,,,,,,,,,,,,,,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,L,2015-08-03 21:10:00,1.71,5.11,3.41
Campeonato 2015,19,14,San Martin (SJ),Lanus,1,1,,,,,,,,,,,,,,,11.25,1.78,26.153846153846153,0.20512820512820512,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,E,2015-08-11 21:30:00,2.96,2.52,3.0
Campeonato 2015,19,15,Def y Justicia,River Plate,1,0,,,,,,,,,,,,,,,12.05,1.7768888888888887,25.46,0.24,56.25,1.7738461538461539,24.21153846153846,0.23076923076923078,L,2015-10-14 20:45:00,2.85,2.5,3.09
Campeonato 2015,20,1,Sarmiento (J),Olimpo,0,0,,,,,,,,,,,,,,,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,12.97,1.791086956521739,25.020833333333332,0.25,E,2015-08-14 18:00:00,2.36,3.32,2.9
Campeonato 2015,20,2,Belgrano,Tigre,1,0,,,,,,,,,,,,,,,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,L,2015-08-14 20:00:00,1.93,4.29,3.14
Campeonato 2015,20,3,Independiente,Def y Justicia,1,0,,,,,,,,,,,,,,,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,12.05,1.7768888888888887,25.46,0.24,L,2015-08-14 21:10:00,1.64,5.5,3.57
Campeonato 2015,20,4,Nueva Chicago,Huracan,3,0,,,,,,,,,,,,,,,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,L,2015-08-15 15:00:00,3.31,2.33,2.95
Campeonato 2015,20,5,Godoy Cruz,Banfield,1,2,,,,,,,,,,,,,,,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,V,2015-08-15 16:00:00,2.37,3.19,3.02
Campeonato 2015,20,6,Aldosivi,Colon,1,1,,,,,,,,,,,,,,,8.725,1.7903703703703704,28.1,0.23333333333333334,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,E,2015-08-15 17:10:00,2.06,3.95,3.04
Campeonato 2015,20,7,Union,Racing Club,1,2,,,,,,,,,,,,,,,7.95,1.7917073170731705,23.80952380952381,0.19047619047619047,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,V,2015-08-15 18:10:00,2.99,2.47,3.01
Campeonato 2015,20,8,Lanus,Estudiantes (LP),0,0,,,,,,,,,,,,,,,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,37.65,1.8029411764705883,24.901960784313726,0.23529411764705882,E,2015-08-15 20:30:00,2.47,3.13,2.92
Campeonato 2015,20,9,Gimnasia (LP),Argentinos,4,2,,,,,,,,,,,,,,,14.3,1.779318181818182,24.113636363636363,0.22727272727272727,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,L,2015-08-16 16:00:00,1.57,6.47,3.59
Campeonato 2015,20,10,San Lorenzo,Crucero (M),2,1,,,,,,,,,,,,,,,39.725,1.7830303030303032,26.62857142857143,0.2857142857142857,4.4,1.7875,25.697674418604652,0.09302325581395349,L,2015-08-16 16:00:00,1.31,10.11,4.87
Campeonato 2015,20,11,Velez,Atl Rafaela,2,2,,,,,,,,,,,,,,,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,E,2015-08-16 18:15:00,1.94,4.12,3.19
Campeonato 2015,20,12,Newells,Temperley,0,0,,,,,,,,,,,,,,,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,E,2015-08-16 19:20:00,1.8,5.0,3.23
Campeonato 2015,20,13,Arsenal,Boca Juniors,1,2,,,,,,,,,,,,,,,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,80.925,1.7951020408163267,24.92,0.2,V,2015-08-16 21:30:00,7.89,1.46,3.99
Campeonato 2015,20,14,River Plate,San Martin (SJ),0,1,,,,,,,,,,,,,,,56.25,1.7738461538461539,24.21153846153846,0.23076923076923078,11.25,1.78,26.153846153846153,0.20512820512820512,V,2015-08-17 18:00:00,1.3,10.64,4.9
Campeonato 2015,20,15,Quilmes,Rosario Central,3,1,,,,,,,,,,,,,,,16.975,1.7925000000000002,25.244897959183675,0.1836734693877551,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,L,2015-08-17 21:10:00,3.41,2.25,2.99
Campeonato 2015,21,1,Atl Rafaela,Newells,1,1,,,,,,,,,,,,,,,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,E,2015-08-21 20:00:00,2.94,2.58,2.97
Campeonato 2015,21,2,Banfield,Gimnasia (LP),1,0,,,,,,,,,,,,,,,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,14.3,1.779318181818182,24.113636363636363,0.22727272727272727,L,2015-08-21 21:10:00,2.43,3.0,3.08
Campeonato 2015,21,3,Olimpo,Quilmes,0,1,,,,,,,,,,,,,,,12.97,1.791086956521739,25.020833333333332,0.25,16.975,1.7925000000000002,25.244897959183675,0.1836734693877551,V,2015-08-22 15:00:00,2.29,3.46,2.92
Campeonato 2015,21,4,Racing Club,Arsenal,2,1,,,,,,,,,,,,,,,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,L,2015-08-22 16:30:00,1.44,7.54,4.13
Campeonato 2015,21,5,Colon,Velez,0,0,,,,,,,,,,,,,,,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,E,2015-08-22 17:10:00,2.56,2.99,2.92
Campeonato 2015,21,6,San Martin (SJ),Independiente,1,1,,,,,,,,,,,,,,,11.25,1.78,26.153846153846153,0.20512820512820512,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,E,2015-08-22 18:10:00,2.57,2.96,2.97
Campeonato 2015,21,7,Argentinos,San Lorenzo,2,3,,,,,,,,,,,,,,,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,39.725,1.7830303030303032,26.62857142857143,0.2857142857142857,V,2015-08-22 20:30:00,4.22,1.97,3.11
Campeonato 2015,21,8,Crucero (M),Nueva Chicago,0,1,,,,,,,,,,,,,,,4.4,1.7875,25.697674418604652,0.09302325581395349,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,V,2015-08-23 15:10:00,2.08,3.83,3.03
Campeonato 2015,21,9,Rosario Central,Belgrano,3,1,,,,,,,,,,,,,,,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,L,2015-08-23 16:00:00,2.18,3.62,2.98
Campeonato 2015,21,10,Huracan,Lanus,0,0,,,,,,,,,,,,,,,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,E,2015-08-23 16:00:00,2.86,2.6,2.98
Campeonato 2015,21,11,Tigre,Union,2,1,,,,,,,,,,,,,,,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,7.95,1.7917073170731705,23.80952380952381,0.19047619047619047,L,2015-08-23 17:20:00,1.87,4.42,3.23
Campeonato 2015,21,12,Boca Juniors,Godoy Cruz,2,0,,,,,,,,,,,,,,,80.925,1.7951020408163267,24.92,0.2,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,L,2015-08-23 18:15:00,1.38,8.75,4.38
Campeonato 2015,21,13,Estudiantes (LP),River Plate,2,1,,,,,,,,,,,,,,,37.65,1.8029411764705883,24.901960784313726,0.23529411764705882,56.25,1.7738461538461539,24.21153846153846,0.23076923076923078,L,2015-08-23 21:30:00,3.04,2.58,2.84
Campeonato 2015,21,14,Def y Justicia,Aldosivi,4,0,,,,,,,,,,,,,,,12.05,1.7768888888888887,25.46,0.24,8.725,1.7903703703703704,28.1,0.23333333333333334,L,2015-08-24 20:00:00,1.91,4.11,3.31
Campeonato 2015,21,15,Temperley,Sarmiento (J),0,0,,,,,,,,,,,,,,,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,E,2015-08-24 21:10:00,2.56,3.15,2.77
Campeonato 2015,22,1,Argentinos,Crucero (M),4,0,,,,,,,,,,,,,,,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,4.4,1.7875,25.697674418604652,0.09302325581395349,L,2015-08-28 21:10:00,2.01,4.02,3.09
Campeonato 2015,22,2,Quilmes,Temperley,0,0,,,,,,,,,,,,,,,16.975,1.7925000000000002,25.244897959183675,0.1836734693877551,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,E,2015-08-29 16:00:00,1.91,4.47,3.11
Campeonato 2015,22,3,Aldosivi,San Martin (SJ),2,0,,,,,,,,,,,,,,,8.725,1.7903703703703704,28.1,0.23333333333333334,11.25,1.78,26.153846153846153,0.20512820512820512,L,2015-08-29 17:10:00,2.31,3.34,2.99
Campeonato 2015,22,4,Gimnasia (LP),Boca Juniors,1,2,,,,,,,,,,,,,,,14.3,1.779318181818182,24.113636363636363,0.22727272727272727,80.925,1.7951020408163267,24.92,0.2,V,2015-08-29 18:15:00,3.17,2.38,2.99
Campeonato 2015,22,5,Velez,Def y Justicia,2,1,,,,,,,,,,,,,,,28.5,1.7815094339622641,22.69811320754717,0.3018867924528302,12.05,1.7768888888888887,25.46,0.24,L,2015-08-29 20:30:00,2.53,2.89,3.03
Campeonato 2015,22,6,Newells,Colon,0,1,,,,,,,,,,,,,,,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,V,2015-08-29 20:30:00,1.68,5.69,3.37
Campeonato 2015,22,7,Arsenal,Tigre,2,0,,,,,,,,,,,,,,,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,L,2015-08-30 15:10:00,3.05,2.49,2.94
Campeonato 2015,22,8,San Lorenzo,Banfield,0,0,,,,,,,,,,,,,,,39.725,1.7830303030303032,26.62857142857143,0.2857142857142857,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,E,2015-08-30 16:10:00,1.85,4.46,3.26
Campeonato 2015,22,9,Sarmiento (J),Atl Rafaela,0,1,,,,,,,,,,,,,,,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,17.075,1.8061363636363637,24.708333333333332,0.14583333333333334,V,2015-08-30 17:20:00,2.09,3.83,3.02
Campeonato 2015,22,10,River Plate,Huracan,1,1,,,,,,,,,,,,,,,56.25,1.7738461538461539,24.21153846153846,0.23076923076923078,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,E,2015-08-30 18:15:00,1.38,8.65,4.4
Campeonato 2015,22,11,Union,Rosario Central,0,1,,,,,,,,,,,,,,,7.95,1.7917073170731705,23.80952380952381,0.19047619047619047,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,V,2015-08-30 19:30:00,3.23,2.37,2.99
Campeonato 2015,22,12,Independiente,Estudiantes (LP),1,1,,,,,,,,,,,,,,,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,37.65,1.8029411764705883,24.901960784313726,0.23529411764705882,E,2015-08-30 21:30:00,2.27,3.56,2.87
Campeonato 2015,22,13,Belgrano,Olimpo,0,0,,,,,,,,,,,,,,,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,12.97,1.791086956521739,25.020833333333332,0.25,E,2015-08-31 20:10:00,1.72,5.36,3.31
Campeonato 2015,22,14,Lanus,Nueva Chicago,1,0,,,,,,,,,,,,,,,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,8.15,1.796470588235294,26.142857142857142,0.22857142857142856,L,2015-08-31 21:10:00,1.46,8.17,3.84
Campeonato 2015,22,15,Godoy Cruz,Racing Club,1,2,,,,,,,,,,,,,,,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,29.075,1.7813513513513513,26.135135135135137,0.2972972972972973,V,,,,
Campeonato 2015,23,1,Tigre,Godoy Cruz,2,1,,,,,,,,,,,,,,,18.5,1.8070731707317074,26.071428571428573,0.23809523809523808,21.2,1.7921568627450981,23.754716981132077,0.22641509433962265,L,2015-09-04 19:10:00,1.95,4.27,3.11
Campeonato 2015,23,2,Banfield,Argentinos,1,1,,,,,,,,,,,,,,,22.925,1.7864583333333333,24.416666666666668,0.14583333333333334,12.049999999999999,1.78125,24.70731707317073,0.1951219512195122,E,2015-09-04 19:10:00,1.72,5.05,3.43
Campeonato 2015,23,3,Crucero (M),Lanus,1,3,,,,,,,,,,,,,,,4.4,1.7875,25.697674418604652,0.09302325581395349,30.62,1.8165853658536586,25.11904761904762,0.2619047619047619,V,2015-09-05 15:10:00,3.94,2.01,3.13
Campeonato 2015,23,4,Rosario Central,Arsenal,1,0,,,,,,,,,,,,,,,18.35,1.7893333333333332,25.608695652173914,0.21739130434782608,27.25,1.7977083333333335,24.862745098039216,0.19607843137254902,L,2015-09-05 16:45:00,1.55,6.46,3.76
Campeonato 2015,23,5,Colon,Sarmiento (J),0,1,,,,,,,,,,,,,,,12.125,1.8010256410256409,24.94871794871795,0.28205128205128205,8.975,1.8005882352941176,26.394736842105264,0.2631578947368421,V,2015-09-05 17:20:00,2.61,3.05,2.79
Campeonato 2015,23,6,Huracan,Independiente,1,1,,,,,,,,,,,,,,,13.775,1.7783783783783782,27.63157894736842,0.18421052631578946,33.525,1.7817021276595744,25.595744680851062,0.2978723404255319,E,2015-09-05 18:10:00,3.09,2.46,2.97
Campeonato 2015,23,7,Def y Justicia,Newells,1,0,,,,,,,,,,,,,,,12.05,1.7768888888888887,25.46,0.24,32.67,1.7793999999999999,24.274509803921568,0.1568627450980392,L,2015-09-05 19:00:00,2.3,3.23,3.08
Campeonato 2015,23,8,Temperley,Belgrano,2,1,,,,,,,,,,,,,,,5.3,1.8006666666666669,26.35483870967742,0.1935483870967742,13.975,1.8192105263157894,26.42105263157895,0.21052631578947367,L,2015-09-05 20:30:00,3.43,2.3,2.91
